index,45M_index,dielectric,homo,lumo,oxidation,reduction,ip,ea,deo,der,oxidation_solv,reduction_solv,ip_solv,ea_solv,deo_solv,der_solv,redox_stable
92,5037855,2.4598730620747604,-0.26436,-0.14201,8.455265339887914,2.6933356908031385,8.513171199087115,2.669362447404887,8.54348469868792,2.6085177570038263,6.245531330169757,4.167821672601383,6.303437189368958,4.143848429203132,6.333750688969762,4.083003738802071,yes
93,5101979,2.387080542341617,-0.29775,-0.15441,8.805992448622314,3.314015180351818,9.08194325602166,3.1437806619547053,9.140230074822991,3.0713983379518384,6.854655063320991,4.768508320703395,7.130605870720338,4.598273802306282,7.188892689521669,4.525891478303415,yes
94,5173521,2.8412695424052443,-0.2396,-0.10392,7.666017105000044,1.546617879284076,7.700221834809587,1.5187261942833434,7.71437176279861,1.4539902736828263,5.822733467965263,3.116696339192069,5.856938197774805,3.0888046541913363,5.871088125763828,3.024068733590819,yes
95,5192942,2.7251420633655554,-0.2752,-0.16244,9.004399473668192,2.961921161357459,9.047039737468811,2.9365329251627803,9.1096531688685,2.9070085561599828,6.877553184303101,4.637647609645907,6.92019344810372,4.612259373451228,6.982806879503408,4.582735004448431,yes
96,5268000,2.207612479482252,-0.23071,-0.14325,7.603721774874307,2.472615018426396,7.685900202864816,2.429457738036363,7.748894593869729,2.3798241444317454,5.674109154990552,4.109321951799664,5.756287582981059,4.066164671409631,5.819281973985974,4.016531077805013,yes
97,5550150,2.640373054142908,-0.25605,-0.11265,8.37289716680101,3.8692561781532966,8.426775738801098,3.785036895152473,8.46364718579772,3.714559369157171,5.709101382703525,5.19353515031693,5.762979954703613,5.109315867316107,5.799851401700234,5.0388383413208055,yes
98,5608244,3.377614037006441,-0.26608,-0.17497,8.303239248155677,3.3873988838709197,8.359594057558793,3.3797796918777814,8.356138209758237,3.342391228273184,6.039564515607451,4.785482247791085,6.095919325010567,4.777863055797948,6.092463477210012,4.74047459219335,yes
99,5728697,2.5931124583111163,-0.22657,-0.14521,7.540540713665803,2.471130636563701,7.535615450268957,2.4988318417618207,7.560105710268997,2.440735502763102,5.535677960331975,4.005798357422641,5.530752696935129,4.033499562620761,5.555242956935169,3.975403223622042,yes
100,5985299,2.4523500916919425,-0.28696,-0.18792,9.166480912407556,3.638437110341312,9.205529271411056,3.6403691197457153,9.248822608810029,3.606273235542085,6.8480905851809,4.791600731087138,6.8871389441844,4.793532740491541,6.9304322815833705,4.759436856287912,yes
101,5994573,2.8192312777611224,-0.23957,-0.07563,7.957788620368325,0.8173591621338249,7.988972884770026,0.7549634219273993,8.024374916170357,0.6563493083288897,6.001477535364483,2.4481067989128578,6.032661799766183,2.385711058706432,6.068063831166516,2.2870969451079226,yes
102,6143430,2.115191555590024,-0.29542,-0.13143,9.182104609826512,3.1317241069546933,9.226758517228234,3.000619581751594,9.350815289827471,2.907121211352542,6.845890271376207,4.412960902939517,6.890544178777929,4.281856377736418,7.014600951377167,4.188358007337366,yes
103,6184320,4.180818159884608,-0.26313,-0.14241,7.541106465883126,2.4840189080009267,7.669789176486152,2.438929618200304,7.718361525484169,2.3775679112005483,5.192783190491111,3.805475867504928,5.321465901094138,3.760386577704305,5.370038250092154,3.69902487070455,no
104,6200886,3.6336620048636497,-0.21649,-0.14866,4.741484869845372,5.968348499419908,4.666463040042982,5.985029087621103,4.593999081843414,6.019832468219853,2.769364233561631,7.2746303142182915,2.694342403759241,7.291310902419487,2.6218784455596738,7.326114283018237,no
