index,45M_index,dielectric,homo,lumo,oxidation,reduction,ip,ea,deo,der,oxidation_solv,reduction_solv,ip_solv,ea_solv,deo_solv,der_solv,redox_stable
1095,11609572,2.400967167165296,-0.23953,-0.09407,7.594244044253178,1.9278830633012765,7.651061447452032,1.9325362126988093,7.671197883450691,1.8595552379036409,5.545499643055908,3.332029127149647,5.602317046254762,3.33668227654718,5.62245348225342,3.263701301752012,yes
1096,11612236,2.620185138971553,-0.26139,-0.14664,8.305627483899872,2.600739895332377,8.340893458297455,2.553773018930308,8.387234472498012,2.4881935449319204,6.086988570741335,4.047286789868134,6.122254545138917,4.000319913466065,6.168595559339473,3.934740439467677,yes
1097,11612311,3.856404333134561,-0.25641,-0.13978,6.869830969947032,4.108658456243241,6.875191615742779,4.058317366243503,6.87179019074518,4.063324263843236,4.929715293887291,5.931116011565668,4.9350759396830375,5.880774921565931,4.931674514685438,5.885781819165664,yes
1098,11615359,3.8672873895420494,-0.25195,-0.13583,8.19441106346188,2.408173253067396,8.29003192306176,2.3563627474682742,8.353516119259249,2.308171358069296,6.228060332429718,4.016092974270141,6.323681192029597,3.964282468671019,6.387165388227088,3.9160910792720416,yes
1099,11615384,2.2867979154291542,-0.22015,-0.12299,7.252000552058698,2.7239030455489623,7.255592456862003,2.7031407473549782,7.245442604659787,2.6525819661526966,5.245087147621345,4.315298644107077,5.2486790524246505,4.294536345913094,5.238529200222434,4.243977564710812,yes
1100,11615389,2.6693568660117557,-0.24891,-0.14032,6.621537720660848,2.807931032407619,6.677321090662313,2.7874952710128107,6.700641260462214,2.756637543410286,4.530205029431785,4.250481633532105,4.58598839943325,4.230045872137296,4.60930856923315,4.199188144534771,yes
1101,11617064,2.72694172672404,-0.24959,-0.14176,8.058687675227697,2.55971789348657,8.113763548824762,2.533132355688726,8.157519480025657,2.478355807487813,5.844374966494646,3.9865830273115033,5.899450840091711,3.95999748951366,5.943206771292606,3.9052209413127454,yes
1102,11620246,2.8363900120899705,-0.26049,-0.13434,7.426584268524803,2.573872447426544,7.492789604721611,2.563940286429965,7.528300481721667,2.509599120627952,5.21124215253294,3.980614478833929,5.277447488729747,3.9706823178373503,5.312958365729804,3.916341152035337,yes
1103,11623130,3.174071649248546,-0.27407,-0.15469,8.32507177072848,3.007477670886209,8.405671937522973,3.0136274472892444,8.433754102326319,2.9644292360897144,6.262403568254485,4.418017597394349,6.3430037350489785,4.424167373797384,6.371085899852323,4.374969162597854,yes
1104,11623775,3.5871140024459995,-0.22929,-0.11148,7.385301853578591,2.0530579523256405,7.41556093037644,1.9910431717182533,7.424268578379204,1.9461987845201056,5.502656926433365,3.494921465608821,5.532916003231214,3.432906685001434,5.541623651233978,3.388062297803286,yes
1105,11624010,2.6368073595026207,-0.23521,-0.11583,7.672154636278833,2.17835066671576,7.675583272682551,2.164527275513538,7.684807937280916,2.1201182707142907,5.681144662451605,3.469983033851016,5.684573298855323,3.4561596426487937,5.693797963453688,3.4117506378495466,yes
1106,11625057,2.229370202892369,-0.26744,-0.11974,8.692730166292232,2.2500739306075266,8.746772006698095,2.274591402004404,8.805004402693376,2.2281415422072164,6.624592200311644,3.70442012940628,6.6786340407175055,3.7289376008031576,6.736866436712788,3.68248774100597,yes
1107,11625342,2.7771011400121104,-0.25129,-0.0883,8.14707247933483,2.6423376903949154,8.165004791942145,2.502443882992352,8.209604276537819,2.4050270709970065,5.849561187217235,4.046544707778142,5.867493499824551,3.9066509003755785,5.912092984420224,3.809234088380234,no
1108,11625571,3.3467819058848565,-0.26126,-0.15851,8.282563754325402,2.978884476006199,8.38838888892736,2.9190193960088524,8.392797135728605,2.904080337406353,6.243951245804475,4.597866719754896,6.349776380406433,4.538001639757548,6.354184627207677,4.523062581155049,yes
1109,11625776,2.64873274655324,-0.28618,-0.13773,6.851919229160205,2.699842453564758,7.154945379562345,2.7098290373611995,7.177530841561007,2.664984650163052,4.772155192528808,4.022728474161794,5.075181342930947,4.032715057958236,5.097766804929609,3.987870670760088,no
1110,11626443,2.7788163219855755,-0.25298,-0.1145,8.020600967102038,1.850147440583398,8.053581183893018,1.8200244207944865,8.068139282896478,1.7584450225859996,6.12605377360892,3.3918844110414104,6.159033990399899,3.3617613912524984,6.17359208940336,3.300181993044012,yes
1111,11627936,2.600130577712415,-0.29026,-0.01524,8.888186387120033,1.957967170809911,8.973276434918658,1.8377199942072413,9.033576897321092,1.7306703466052809,6.977220106970613,3.472819278073929,7.062310154769238,3.35257210147126,7.122610617171673,3.2455224538692997,no
1112,11642703,3.06967540321746,-0.22444,-0.15532,7.412819653943711,2.8629590139460017,7.431649942745666,2.901653624747301,7.4597865303426865,2.824454882947314,5.490606630063412,4.483289038344772,5.509436918865367,4.521983649146072,5.537573506462388,4.444784907346085,yes
1113,11642738,2.889388936107503,-0.23121,-0.1297,7.574151146498123,2.30415713233089,7.6140974816900755,2.285000306735946,7.650207009494808,2.219856215133366,5.622242049671653,3.874319131244375,5.662188384863605,3.855162305649431,5.698297912668339,3.790018214046851,yes
1114,11642789,2.692609739359882,-0.25025,-0.16104,8.19457814146049,3.050205011167846,8.233191118058901,3.018013924965594,8.258960313858806,2.9703395521684044,5.943518341825377,4.381268057467439,5.982131318423789,4.349076971265188,6.007900514223694,4.301402598467997,yes
1115,11643186,2.7504720303258248,-0.26306,-0.15269,8.358834043163322,2.798628543205389,8.367460056963198,2.7900841636084,8.383650839962536,2.742001619809147,6.0986559755047205,4.157614839723819,6.107281989304597,4.14907046012683,6.123472772303936,4.100987916327577,yes
1116,11643373,2.634439595370553,-0.22984,-0.14167,7.302914442024979,2.92830283722216,7.344330192825595,2.93630298882671,7.38131048542813,2.895866848423619,5.485598371883318,4.387492937338368,5.527014122683935,4.395493088942918,5.56399441528647,4.355056948539827,yes
1117,11643651,2.673632539210207,-0.26071,-0.15846,7.918119025101888,2.8505625885657047,7.961956590505671,2.831677876963887,7.976650746505695,2.797772472562869,5.696906865898159,4.253596522495512,5.740744431301942,4.234711810893693,5.755438587301966,4.200806406492676,yes
1118,11643776,2.6052956360532917,-0.23952,-0.12451,7.774065955210699,2.163283986648109,7.839754274818093,2.154576338645345,7.889034120214323,2.102847467249111,5.5678668696205,3.496347615072631,5.633555189227893,3.487639967069867,5.682835034624123,3.4359110956736334,yes
1119,11644608,3.658902953227413,-0.23218,-0.11267,6.739072737011669,3.899140826099476,6.791236990819178,3.9033585930981074,6.788325371017248,3.881643895897248,4.698843327100823,5.333354942714651,4.751007580908332,5.337572709713283,4.748095961106402,5.315858012512423,yes
1120,11644789,3.310368304343515,-0.24805,-0.13168,4.421801614679375,4.002264140789788,4.477421716281253,3.979705890187964,4.42169276907965,3.943378671189968,2.2942238828836348,5.3127384976166265,2.349843984485512,5.290180247014803,2.2941150372839094,5.253853028016806,yes
1121,11646046,3.0214314996863862,-0.22992,-0.13278,6.312357167923285,2.3743067609652173,6.403297666722607,2.364184120166026,6.385991216322991,2.313598127566906,4.36899299493461,3.891032645234754,4.459933493733932,3.880910004435562,4.4426270433343165,3.830324011836443,yes
1122,11646141,3.670698595662078,-0.27157,-0.1414,7.041466222372367,2.423789059183371,7.114855368175785,2.4059111693821045,7.118474484375929,2.354944217183947,4.925029109843752,3.925883101555726,4.99841825564717,3.90800521175446,5.0020373718473135,3.857038259556302,yes
1123,11646679,2.7858360777420272,-0.22567,-0.10299,7.395813073174865,2.084990802344308,7.425718401770514,2.08656906354651,7.4318681781735485,2.0383504627445075,5.441400527554715,3.487540373353481,5.471305856150364,3.489118634555684,5.477455632553399,3.440900033753681,yes
1124,11648581,2.848267990012484,-0.20716,-0.11007,4.835107133746983,4.050394576647723,4.854019056745639,4.008380175048617,4.832331570947804,3.955290733649632,3.050652366586057,5.665335111168614,3.0695642895847133,5.623320709569509,3.047876803786878,5.570231268170523,yes
1125,11649114,3.036019618123398,-0.27601,-0.161,8.864540496866699,3.210026271024524,8.95986203106424,3.210434442026588,9.002638351867608,3.164719290024451,6.584516066734626,4.466615252998973,6.679837600932167,4.467023424001035,6.722613921735536,4.4213082719989,yes
1126,11649316,3.3300862134584013,-0.25062,-0.12536,7.764230666800722,2.1221155874748163,7.806816507801479,2.117734552076597,7.8661373598002,2.0483726934753848,5.929732230242886,3.772595843071711,5.972318071243643,3.7682148076734903,6.031638923242364,3.698852949072279,yes
1127,11649656,3.512893493771479,-0.24903,-0.11364,7.521150686370385,2.977576696118015,7.610322444171079,2.9311268363208267,7.63859508877085,2.871397813320043,5.416970404743791,4.359126413405276,5.506142162544485,4.312676553608089,5.534414807144256,4.252947530607305,yes
1128,11649682,3.1951626025606017,-0.26505,-0.13206,8.379068168088134,2.3402214892129125,8.432348089283545,2.310288949214239,8.470607317685944,2.237416820012609,6.17864823962976,3.802572465548605,6.231928160825172,3.772639925549932,6.270187389227571,3.6997677963483016,yes
1129,11649689,3.885638247976464,-0.27059,-0.14389,8.574201933833091,2.4672666177610822,8.605603889434242,2.4485995973587147,8.640216790233474,2.4020681033586397,6.522231621158961,4.0762424133972335,6.553633576760112,4.057575392994866,6.588246477559343,4.011043898994791,yes
1130,11649890,3.2750887715230603,-0.28123,-0.16896,9.089572244126568,3.2879050257085782,9.137219405533108,3.275605472902509,9.174771137531106,3.235550292104644,6.928178361318368,4.609327889333196,6.975825522724907,4.597028336527126,7.013377254722906,4.556973155729262,yes
1131,11650048,3.303269351912302,-0.2661,-0.16216,8.473227503394703,3.094258907203094,8.546480592195373,3.104163856796648,8.565120401194715,3.0610609992002904,6.227761279150877,4.367978826053323,6.301014367951545,4.377883775646878,6.319654176950888,4.33478091805052,yes
1132,11663107,2.794743634441648,-0.25499,-0.13003,7.867966782216374,2.310682970289452,7.898824509818898,2.293077194481311,7.921029012218522,2.2338379766854777,5.7359388980610815,3.7190492501613033,5.766796625663607,3.701443474353163,5.78900112806323,3.6422042565573296,yes
1133,11670731,3.2849140733599405,-0.21096,-0.08648,5.027419077306999,1.2263505858446304,4.9858128467037695,1.1721998998514176,4.9458665115056295,1.081313823845771,3.220262927590449,2.691499438320455,3.178656696987219,2.637348752327242,3.13871036178908,2.546462676321595,yes
1134,11670795,2.592382475966509,-0.26102,-0.09768,8.491502135407154,1.9269235893371623,8.560319766003552,1.862623051141733,8.609654034205832,1.7937509977392845,6.215014370932782,3.359378761059294,6.2838320015291815,3.2950782228638644,6.3331662697314615,3.226206169461416,yes
1135,11675502,2.607257705969494,-0.25387,-0.1092,8.294782217157016,1.7317340402305443,8.365069263362079,1.7340197978309606,8.417070248757625,1.6687396492318174,6.251224308793455,3.0707019982271944,6.321511354998519,3.07298775582761,6.373512340394066,3.0077076072284674,yes
1136,11675667,2.91597218427934,-0.21829,-0.11461,7.158145712315287,2.9525658820406613,7.195969558318786,2.902551328837005,7.196296095117962,2.850577554838297,5.26983210631707,4.383098296235542,5.307655952320568,4.333083743031886,5.307982489119744,4.281109969033177,yes
1137,11676666,3.0254179431908104,-0.20997,-0.12732,6.83966484728922,2.1507297351463546,6.891312084494941,2.124443522744662,6.893189671093294,2.0750276203456823,5.135294318784051,3.899430899618474,5.186941555989772,3.8731446872167816,5.188819142588124,3.8237287848178014,yes
1138,11681294,2.2906437836720484,-0.27175,-0.11353,8.681280697634493,2.0194624857720997,8.750397653627044,2.045041201781765,8.800956434829326,1.9745364643772516,6.680161960823803,3.6534099110756415,6.749278916816353,3.678988627085309,6.799837698018634,3.6084838896807945,yes
1139,11684901,3.235080055707949,-0.24072,-0.10934,7.909403485802332,1.828813702981576,7.954383930003229,1.7717241857772217,8.00067052140083,1.69811734878054,5.984692999622541,3.382767231474785,6.029673443823438,3.32567771427043,6.075960035221039,3.252070877273749,yes
1140,11686352,2.55068547974749,-0.24567,-0.07178,7.563432848147537,1.1865392191861903,7.643706478142854,1.164198659790004,7.6755438161429055,1.0827549395883598,5.772676192869933,2.704482813597239,5.85294982286525,2.6821422542010525,5.884787160865302,2.600698533999408,yes
1141,11686801,2.589942714876209,-0.25914,-0.14157,6.82546593876609,3.784546273620343,6.903644290963604,3.740055634618209,6.918855463565416,3.7072386862206304,4.70786064083994,5.358518956974886,4.786038993037455,5.314028317972752,4.801250165639266,5.281211369575173,yes
1142,11687938,3.57030392843321,-0.24658,-0.12698,7.885375547493095,2.195032343370725,7.927906965687802,2.1503784359690035,7.967934935088829,2.0840642541724708,5.809525326513229,3.615270412841603,5.852056744707936,3.570616505439881,5.892084714108963,3.5043023236433486,yes
1143,11691488,3.259692282896168,-0.24652,-0.10135,7.845595746052759,1.5944772895995611,7.871092827847163,1.569796549803096,7.879147402251577,1.4943665490017366,5.814448685113657,3.106205528146517,5.839945766908061,3.081524788350052,5.848000341312474,3.0060947875486925,yes
1144,11694155,2.676539233116056,-0.27842,-0.1471,7.307310171584668,3.5949500277753264,7.359773750788327,3.704421489974266,7.418958545784298,3.716693831377311,5.602475144481154,4.893153948001725,5.654938723684814,5.002625410200665,5.714123518680785,5.0148977516037085,no
1145,11696153,2.3643560679998123,-0.23952,-0.08655,6.161004367868522,1.333223087231275,6.484166954269319,1.3167329788295985,6.526535104070625,1.2488677472277012,4.622768144010279,2.757935799316384,4.945930730411076,2.741445690914707,4.988298880212382,2.67358045931281,no
1146,11697735,2.3676043796276787,-0.25182,-0.11225,8.282294905702866,1.8541720066434455,8.307438239301257,1.7806468038434644,8.369262540099845,1.730060811244345,6.481111658278969,3.493230549201684,6.50625499187736,3.419705346401703,6.568079292675948,3.369119353802584,yes
1147,11698557,3.15004690437352,-0.27078,-0.14677,8.188714356872495,2.933988659255282,8.212633177464697,2.942669095861209,8.242783408669007,2.8970083666589352,6.051965566932512,4.071328306667771,6.075884387524713,4.080008743273697,6.106034618729024,4.034348014071423,yes
1148,11698659,2.046246848711017,-0.27573,-0.10564,8.473425874506482,3.604582047030013,8.551141632908259,3.488280523426663,8.5773734225039,3.4058299814306543,6.453382697449393,4.9342453389107055,6.531098455851168,4.817943815307356,6.557330245446812,4.735493273311347,yes
1149,11701205,2.677697640619257,-0.2319,-0.10477,7.264607593681206,2.223940646277593,7.2626211614893155,2.1564835856715723,7.26180481948519,2.12421086527262,5.402326589833486,3.725297803953545,5.400340157641594,3.6578407433475233,5.399523815637468,3.625568022948571,no
